simulation_id,sample_key,cell_id,time_trace,dis_to_target,simulation_file
20250721_054311_1.0,1,19,[1.00001    1.01258033 0.98068313 ... 0.78790371 0.86349948 0.93550985],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,20,[1.00001    1.0134695  1.04151169 ... 0.99580642 0.9920221  0.92480768],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,21,[1.00001    0.96577597 0.96705414 ... 0.96826214 0.92412222 0.92084537],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,22,[1.00001    0.96791382 0.94440554 ... 0.70292878 0.72688789 0.62376003],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,23,[1.00001    1.07261806 1.04897742 ... 0.88090767 0.86827899 0.92621765],1,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,24,[1.00001    1.02879761 1.08002839 ... 2.25343341 2.19376457 2.11513095],0,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,25,[1.00001    1.02960718 0.99457923 ... 1.02297013 1.0180543  1.04369265],1,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,26,[1.00001    0.99861011 1.09222364 ... 1.04338624 1.12467002 1.09711242],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,27,[1.00001    0.97015873 0.95286498 ... 0.93320452 0.9510327  0.95097449],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,28,[1.00001    0.95832015 0.89326963 ... 1.24696619 1.25229566 1.29791887],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,29,[1.00001    1.03879857 1.05682764 ... 0.96234598 0.99214805 1.03493061],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,30,[1.00001    0.94805073 1.01786203 ... 0.82689791 0.75891099 0.69288978],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,31,[1.00001    0.96208333 0.96500767 ... 1.0713423  1.02377048 0.93356714],1,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,32,[1.00001    0.99385184 0.97741586 ... 1.30766256 1.2914931  1.19359552],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,33,[1.00001    0.91205265 0.92811317 ... 0.88836688 0.88925794 0.84380818],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,34,[1.00001    1.04579866 1.05453625 ... 0.95251972 0.94603359 0.96354578],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,35,[1.00001    0.99240367 1.02229118 ... 1.01055692 0.9312883  0.87994316],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,36,[1.00001    0.95393258 1.02265904 ... 0.95503075 0.89178518 0.89741598],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,37,[1.00001    1.00373392 0.97706445 ... 0.63214655 0.66260593 0.69525586],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,38,[1.00001    0.94602295 0.93826445 ... 1.0962181  1.12815907 1.10235315],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,39,[1.00001    0.97187561 0.9083275  ... 1.32500868 1.27968918 1.26016747],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,40,[1.00001    0.97734037 0.96428    ... 1.09784358 1.0103536  0.95430855],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,41,[1.00001    0.98970656 0.92377362 ... 1.0852717  1.02413107 1.05511615],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,42,[1.00001    1.02107805 1.05507836 ... 1.96276517 1.79251039 1.66219121],5,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,43,[1.00001    0.97378406 0.92928989 ... 0.89650676 0.9041062  0.90569833],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,44,[1.00001    0.98265696 0.99400916 ... 0.77552708 0.81860381 0.88782427],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,45,[1.00001    0.99897385 1.00275468 ... 1.22989664 1.22735436 1.28947762],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,46,[1.00001    1.03335035 1.06207945 ... 1.04987532 1.03665639 1.04532908],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,47,[1.00001    0.94161375 0.87911084 ... 1.02010019 1.03918429 1.01996749],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_054311_1.0,1,48,[1.00001    0.97196069 0.94283155 ... 1.15186476 1.13623055 1.15987095],5,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_9.h5
20250721_133327_1.0,1,0,[1.00001    1.03587228 1.00402382 ... 0.69555841 0.6962474  0.68571775],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,1,[1.00001    1.00967095 0.92673336 ... 0.92030695 0.90410898 0.89879219],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,2,[1.00001    0.96045215 0.98107901 ... 0.63335401 0.6303011  0.62243273],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,3,[1.00001    0.96408039 0.94712699 ... 1.11464408 1.13963683 1.17623704],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,4,[1.00001    0.96195421 0.92324603 ... 0.86820226 0.8599794  0.87491326],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,5,[1.00001    0.98878603 0.97503742 ... 1.04653263 1.05467633 1.03894508],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,6,[1.00001    0.9773722  0.990923   ... 1.11757233 1.13613599 1.09912844],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,7,[1.00001    1.04660627 0.98106583 ... 0.79773458 0.78766036 0.796572  ],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,8,[1.00001    0.96843616 1.01520445 ... 0.62779701 0.59642024 0.59464081],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,9,[1.00001    0.98387338 0.97764244 ... 0.71197443 0.69674629 0.68019852],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,10,[1.00001    0.94251628 0.96679118 ... 0.845137   0.84673043 0.83145526],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,11,[1.00001    0.96676731 1.02710751 ... 1.02728649 1.01825353 1.02343324],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,12,[1.00001    0.95075755 0.94415362 ... 0.9896389  0.95557457 0.95740237],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,13,[1.00001    1.00741372 1.00076701 ... 0.95019129 0.96704797 1.04240608],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,14,[1.00001    0.98690918 1.04720166 ... 1.03680333 0.99040814 0.94977361],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,15,[1.00001    1.03174599 1.0327128  ... 0.74933073 0.76168804 0.73160583],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,16,[1.00001    1.04361135 1.07022795 ... 0.74228634 0.68620857 0.64668121],1,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,17,[1.00001    1.01869404 1.10358398 ... 0.78398539 0.75656198 0.77287217],1,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,18,[1.00001    1.05156895 0.98644309 ... 0.94307148 0.91369217 0.87913619],1,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,19,[1.00001    0.9093239  0.97930831 ... 0.93192932 0.94492806 0.96858309],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,20,[1.00001    1.04403989 1.08522135 ... 0.75554716 0.77763356 0.7955497 ],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,21,[1.00001    1.01805331 1.04841049 ... 1.21877115 1.16794153 1.08522145],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,22,[1.00001    0.97766325 1.01236272 ... 0.99400165 1.02812101 1.00770542],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,23,[1.00001    1.02401917 1.04362069 ... 0.81569417 0.81788622 0.80320591],1,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,24,[1.00001    1.04766343 1.06059754 ... 1.07635296 1.02431144 1.00938577],0,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,25,[1.00001    1.00889475 1.01018017 ... 1.17292666 1.21685302 1.2263994 ],1,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,26,[1.00001    0.96479922 0.94050706 ... 0.77517786 0.75316424 0.72084165],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,27,[1.00001    1.08381556 1.12617112 ... 0.86592839 0.81822085 0.81173289],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,28,[1.00001    0.98302366 1.01791768 ... 0.93528077 0.96775461 0.89540553],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,29,[1.00001    0.97131962 1.04552722 ... 0.88918173 0.90937732 0.88794974],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,30,[1.00001    1.01845581 1.01704556 ... 0.93690459 0.908288   0.83787993],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,31,[1.00001    1.00696103 1.03888609 ... 1.33835639 1.34430119 1.32590136],1,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,32,[1.00001    1.01161508 1.00830926 ... 1.18863736 1.1614438  1.16959254],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,33,[1.00001    1.03941197 1.13366446 ... 0.94923004 0.97111074 0.93255837],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,34,[1.00001    1.02649758 1.06450066 ... 1.2123642  1.24119894 1.26237459],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,35,[1.00001    1.00836302 0.97434696 ... 1.17180906 1.19338046 1.21962029],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,36,[1.00001    1.03626445 1.02017237 ... 1.39303022 1.46100409 1.42937617],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,37,[1.00001    0.92920953 0.95167544 ... 1.11433033 1.03842963 1.03181324],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,38,[1.00001    0.99251406 0.98520232 ... 1.1516977  1.07654461 1.0967192 ],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,39,[1.00001    1.02350273 1.01227962 ... 1.11196945 1.14850009 1.21075684],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,40,[1.00001    0.98036037 0.96574199 ... 0.96360322 0.97270952 0.97045177],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,41,[1.00001    0.97962139 0.92016284 ... 0.90608161 0.94312719 0.95791284],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,42,[1.00001    1.01755293 1.01859298 ... 1.31094562 1.33810834 1.33165356],5,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,43,[1.00001    1.0223244  1.05753943 ... 1.28238421 1.27602055 1.26568907],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,44,[1.00001    0.99395882 0.94201555 ... 1.55852435 1.52108071 1.52016422],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,45,[1.00001    1.00215048 0.92404894 ... 1.11554103 1.088056   1.0713893 ],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,46,[1.00001    1.02672822 1.05481468 ... 0.74173124 0.77050872 0.76240775],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,47,[1.00001    1.02988547 1.02008377 ... 0.85162835 0.87376208 0.88067846],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133327_1.0,1,48,[1.00001    0.9826376  0.97120515 ... 1.08373552 1.14915745 1.17377581],5,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_90.h5
20250721_133823_1.0,1,0,[1.00001    1.04935763 1.07990654 ... 0.80950739 0.86520082 0.83905704],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,1,[1.00001    1.00396968 0.9646972  ... 0.83734151 0.78550845 0.72382394],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,2,[1.00001    0.9706201  0.95927744 ... 0.83796392 0.86312017 0.85919143],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,3,[1.00001    0.98514633 1.04435611 ... 0.82353558 0.79428854 0.80059402],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,4,[1.00001    1.03651032 1.03027842 ... 1.00275441 0.97606991 0.9947999 ],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,5,[1.00001    0.9978635  0.98212867 ... 1.62499964 1.59519232 1.60763647],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,6,[1.00001    1.0304406  0.99850484 ... 0.80377594 0.80425214 0.8133747 ],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,7,[1.00001    0.99595778 1.02214266 ... 0.82933823 0.8218833  0.82995357],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,8,[1.00001    1.01423154 1.04988978 ... 0.888274   0.88509704 0.90288653],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,9,[1.00001    0.98846099 0.94623668 ... 0.96170286 1.00316583 0.98472056],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,10,[1.00001    1.04025535 1.05501467 ... 0.905764   0.91305437 1.01981832],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,11,[1.00001    0.92822618 0.92009104 ... 1.12792024 1.14988803 1.18241713],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,12,[1.00001    0.98148762 0.93979255 ... 0.81267841 0.82577409 0.9249191 ],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,13,[1.00001    1.00595194 1.09471902 ... 0.84756675 0.84243018 0.84309033],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,14,[1.00001    0.98461269 0.97341806 ... 0.97788415 1.00810397 1.01798198],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,15,[1.00001    0.99427295 0.92590435 ... 0.84939809 0.84108578 0.83126469],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,16,[1.00001    0.95419205 0.89657896 ... 1.01408484 1.00311641 0.95037372],1,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,17,[1.00001    1.06089721 1.08830686 ... 0.90195452 0.97984596 0.9502989 ],1,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,18,[1.00001    0.99270415 0.99483754 ... 1.15180092 1.12964203 1.1325037 ],1,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,19,[1.00001    0.99902485 0.9132893  ... 0.80640245 0.81689397 0.7950561 ],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,20,[1.00001    0.99744179 0.95489732 ... 0.82608586 0.74407265 0.76094852],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,21,[1.00001    0.98949875 1.03301221 ... 0.87478259 0.83297787 0.86856792],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,22,[1.00001    1.07159306 1.08066939 ... 0.84996855 0.8733179  0.94494417],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,23,[1.00001    1.05138141 1.07096081 ... 1.63276582 1.56589693 1.60158696],1,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,24,[1.00001    0.99173285 1.06422112 ... 1.10835409 1.08897794 1.13218317],0,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,25,[1.00001    1.04055473 1.03888758 ... 1.12056231 1.09432126 1.0997516 ],1,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,26,[1.00001    0.92390579 0.93719905 ... 0.92442672 0.94159302 0.82418904],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,27,[1.00001    0.97922124 1.01091569 ... 0.8257394  0.81715319 0.84482107],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,28,[1.00001    1.06285669 1.0290138  ... 0.90667068 0.902379   0.91739489],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,29,[1.00001    1.03032231 1.03313033 ... 0.87395818 0.85446999 0.82511894],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,30,[1.00001    1.04661919 1.11308116 ... 1.56249889 1.50417564 1.49174731],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,31,[1.00001    1.0092651  1.05988227 ... 1.34283763 1.38382076 1.39063863],1,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,32,[1.00001    0.97056646 0.96107664 ... 1.01048003 1.03055157 1.03902348],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,33,[1.00001    0.94302525 0.97845373 ... 0.86676181 0.90514748 0.88726835],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,34,[1.00001    1.06146867 1.05090135 ... 0.77687937 0.85695539 0.86403549],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,35,[1.00001    1.01101941 1.04343688 ... 0.78769637 0.79367535 0.7466821 ],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,36,[1.00001    1.06573453 1.00042317 ... 0.73240284 0.76251339 0.83531785],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,37,[1.00001    1.00430388 1.08273024 ... 1.16190549 1.1571516  1.10684042],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,38,[1.00001    1.05639268 1.04092709 ... 0.91347005 0.89492566 0.82281033],2,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,39,[1.00001    1.01849497 0.99567831 ... 0.68001518 0.66516195 0.74930583],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,40,[1.00001    1.00612171 1.03957876 ... 0.84671114 0.83572997 0.86666411],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,41,[1.00001    0.98566067 1.01568995 ... 0.93136279 0.98375523 0.99680736],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,42,[1.00001    0.97212822 0.88412781 ... 0.80723147 0.80622585 0.83777143],5,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,43,[1.00001    0.9697679  0.92038202 ... 0.94679764 0.92267268 0.84995467],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,44,[1.00001    0.98297943 0.97048731 ... 0.97575409 1.08813583 1.05497185],4,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
20250721_133823_1.0,1,45,[1.00001    0.96582024 0.97502569 ... 1.28264967 1.25606206 1.21586037],3,sim_data__stimMag_0.50_beta_0.40_noise_0.040_kcross_0.0050_nSamples_25_91.h5
